sep=,
ARR9LP21187B9BA390,Not available,37.157,-63.933,Jody Bernal,0.000,0.391,,0.000,SOQLEJT12A6D4F8BFE,ARW67DS1187B9AFA73,-5.679,europop,192.287,0.100,0.187,0.944,0.187,0.148,7.000,0.533,1,0.519,188.378,1.000,0.187,135.058,0.954,4.000,0.404,0.472,32302,Alle Hits,Que Si_ Que No,0
AR7ISJJ1187B9B2CD6,Texas,31.169,-100.077,Danny Barnes,0.435,0.475,folk,1.000,SOBXFRU12AB018597B,ARX7PML1187B9989FE,-12.427,progressive bluegrass,169.482,0.233,0.215,0.233,0.215,2.949,4.000,0.987,1,0.638,162.307,0.129,0.215,83.277,0.969,1.000,0.206,0.240,503121,Get Myself Together,Big Girl Blues,2005
ARM0P6Z1187FB4D466,"Sheffield, South Yorkshire, Engla",37.157,-63.933,Arctic Monkeys,0.577,0.817,british,2.000,SOCGOZK12A8151BD5D,ARIDDOM1187B9A1360,-4.385,garage rock,177.946,0.058,0.571,0.590,0.115,0.072,7.000,0.010,1,0.327,173.186,1.000,0.115,127.294,1.000,4.000,0.427,0.791,443784,Whatever People Say I Am_ That's What I'm Not,Fake Tales Of San Francisco,2004
ARFVYJI1187B9B8E13,"Seattle, WA",47.604,-122.329,Pearl Jam,0.608,0.814,grunge,4.000,SOHTWLT12A8C13CFE1,ARN5NHX1187FB4F755,-8.403,grunge,428.564,0.562,2.240,0.238,1.678,4.267,4.000,0.743,0,0.727,414.697,0.069,1.678,105.994,0.955,3.000,1.000,0.659,307651,Pearl Jam,Inside Job,2006
ARDZRMF122988F7633,United States,37.157,-63.933,Session Americana,0.000,0.444,,0.000,SOXKKUV12AB01867F9,AR5QUG51187FB39E64,-8.761,roots rock,210.311,0.749,0.452,0.749,0.452,0.223,7.000,0.729,1,0.683,204.249,0.651,0.238,141.872,1.000,1.000,0.000,0.391,515003,Beer Town: The Table Top Collective Vol. 3,Ice Cream Man,2007
ARE1DU51187B99BB83,Not available,37.157,-63.933,The Hollywood Brats,0.368,0.453,uk,1.000,SOZMKQQ12A8C142021,ARGYHUI1187B9AC2A5,-20.678,glam rock,41.169,0.247,0.076,1.000,0.076,0.328,4.000,0.956,1,0.655,39.027,0.242,0.076,89.483,0.896,3.000,0.972,0.304,656517,Hollywood Brats,Empty Bottles,0
AR6GJDZ1187B991E46,"Mexico City, Mexico",19.432,-99.133,KALIMBA,0.435,0.698,rock,1.000,SOCFLRU12AB018B0E2,ARDI4G31187B98A28E,-5.985,death core,297.639,0.362,1.131,0.503,0.223,0.000,10.000,0.328,1,0.378,297.639,0.234,0.223,65.246,0.922,4.000,0.590,0.451,662932,Amar y Querer (Homenaje a Las Grandes Canciones),Al Final,2009
ARNNQ9E1187FB3C82F,Not available,37.157,-63.933,Sizzla,0.458,0.733,soul and reggae,1.000,SOZHTJI12A81C20CF5,ARMPQIE1187FB3D4EB,-6.016,dancehall,274.155,0.003,0.699,0.755,0.345,0.107,1.000,0.135,1,0.322,264.220,0.899,0.167,168.013,0.971,4.000,0.549,0.485,273604,Black Woman And Child,Princess Black,1997
ARJV0U41187B9AB715,"Baltimore, MD",37.157,-63.933,All Time Low,0.526,0.842,,0.000,SOPOPLW12A8C13A905,ARG72Q21187FB36243,-8.901,pop punk,227.709,0.201,1.016,0.910,1.016,2.519,1.000,0.366,1,0.595,223.266,0.306,1.016,87.953,1.000,4.000,0.806,0.927,628505,Umbrella,Umbrella,2008
ARJDR071187B98CBBB,"St. Louis, MO",38.628,-90.200,Barbara Carr,0.297,0.386,,0.000,SOXWHQK12A67020E88,ARJEOXT1187FB382A7,-7.800,chicago soul,147.670,0.011,0.499,0.987,0.499,0.438,4.000,0.303,1,0.475,135.082,1.000,0.153,89.157,1.000,4.000,0.408,0.513,15420,A Decade Of Chicago's Finest,Don't Knock Love,0
ARBNXYA1187FB51C50,Puerto Rico,18.223,-66.429,Daddy Yankee,0.563,0.909,hip hop rnb and dance hall,1.000,SOIKPOX12A58A7BA0B,ARPK4HR1187B9A289D,-4.130,reggaeton,235.154,0.128,1.908,0.757,0.590,0.000,4.000,0.085,0,0.390,230.946,0.564,0.260,91.026,1.000,4.000,1.000,0.487,106394,El Cartel: The Big Boss,A Lo Clasico,2007
AR0GB821187B99FE96,Not available,37.157,-63.933,Dean Evenson,0.363,0.510,,0.000,SOAWLLC12AB01893BC,ARU0H141187B98F221,-19.454,meditation,203.938,0.729,0.810,0.564,0.293,0.000,2.000,0.751,1,0.881,197.985,0.329,0.034,98.442,1.000,4.000,0.672,0.405,517497,Ascension To Tibet,Gateway,0
ARMSW7X1187FB5B504,California - LA,34.053,-118.245,Dave Eggar,0.268,0.450,los angeles,1.000,SOHQECR12A8C133DDA,AR5N6X41187B988BFF,-27.019,new age,225.253,0.073,0.744,0.428,0.345,0.252,2.000,0.007,1,0.368,214.674,0.428,0.345,149.895,1.000,4.000,0.740,0.262,240382,Left Of Blue,Deep Blue,2005
ARP7DLV1187FB4EF07,California - LA,37.157,-63.933,Pretty Boy Floyd,0.465,0.665,,0.000,SOQOPQU12A8C134960,ARC6NJW1187B9A080E,-13.434,glam metal,179.487,0.262,0.690,0.945,0.264,0.241,6.000,0.708,1,0.610,161.541,0.581,0.051,139.947,0.892,3.000,0.369,0.463,197020,Porn Stars,Dept. Of Youth,0
AROY0LJ1187B99654D,Not available,37.157,-63.933,Kol Simcha,0.289,0.322,,0.000,SOQXSVW12A58A7A419,ARYOGF31187FB44E53,-20.327,klezmer,164.649,0.683,0.484,0.683,0.484,0.183,7.000,0.398,0,0.489,150.825,0.000,0.126,109.265,1.000,1.000,0.000,0.212,481650,Voice Of Joy,Nigun,0
AR7WGYZ1187FB3CAB0,Not available,37.157,-63.933,Wang Chung,0.441,0.607,british,2.000,SODNQJO12A6310F970,ARIF7JN1187B9B927B,-12.455,pop rock,234.762,0.257,0.158,0.671,0.158,0.270,0.000,0.901,1,0.692,228.490,0.539,0.158,205.245,0.976,4.000,0.498,0.785,398,80s Triple Set,Dance Hall Days,1983
ARKO7AO1187FB5664B,Not available,37.157,-63.933,Tin Hat Trio,0.369,0.548,jazz and blues,1.000,SOXLQOI12AC3DF996D,ARHUYHC1187B989E34,-14.188,chamber jazz,292.049,0.087,0.126,0.000,0.126,0.699,4.000,0.758,0,0.784,276.555,0.216,0.126,167.915,0.880,4.000,0.055,0.444,603826,The Rodeo Eroded,Rubies_ Pearls_ And Emeralds,2002
ARQCMZ01187B99342C,Not available,37.157,-63.933,The Secret Life of Teenage Girls,0.233,0.063,,0.000,SOGBRIU12A582A214C,ARP5GN61187FB5B1A3,-8.798,grindcore,153.208,0.024,1.082,0.552,0.471,0.000,0.000,0.000,1,0.000,146.431,0.210,0.178,88.935,0.994,4.000,0.777,0.195,530802,The Last Living American Marxists,Carpe PM,0
AR1DR0E1187FB48F61,"Cross Lane, WV",37.157,-63.933,Kathy Mattea,0.422,0.603,classic pop and rock,1.000,SOJBPLF12AB018362A,ARO7FVB1187B9A53D8,-9.352,bluegrass,250.331,0.182,0.127,1.000,0.127,0.287,0.000,0.777,1,0.526,236.443,0.577,0.127,132.335,0.960,4.000,0.129,0.437,480726,The Ultimate Collection,Standing Knee Deep In a River (Dying Of Thirst),1992
ARI6NMB1187FB3FE1E,Tennessee,35.831,-85.979,Jaime Jamgochian,0.350,0.612,,0.000,SOXPATI12AC907193E,ARGADUL1187B9A0399,-6.668,modern rock,231.601,0.051,0.698,0.541,0.303,0.287,7.000,0.661,1,0.762,221.321,0.470,0.110,151.939,0.903,4.000,0.769,0.266,693114,Above The Noise,God Unchanging,2008
ARRXG5Y1187B9AA016,ABD,37.157,-63.933,G Unit feat. 50 Cent,0.534,0.056,hip hop rnb and dance hall,1.000,SOVXPSE12A6D4F87B5,ARHCGRF11F50C4F738,-14.158,rap,101.433,0.438,11.674,0.000,0.078,0.000,11.000,0.000,0,0.000,101.433,0.484,0.078,75.000,1.000,3.000,1.000,0.328,76211,Tha Gangsta Mix,Tony Yayo Explosion,2002
ARFFDZU1187FB50682,"New York, NY",40.715,-74.007,Alan Silvestri,0.451,0.629,american,1.000,SOGYYUL12A6D4FB2CB,ARU52PB1187FB58E46,-17.944,country rock,77.609,0.206,1.579,0.886,0.079,2.699,5.000,0.267,0,0.621,72.150,0.114,0.079,82.556,0.939,4.000,0.789,0.448,63904,Back To The Future III,We're Out Of Gas,1990
ARPBNLO1187FB3D52F,"New York, NY",40.715,-74.007,Tiny Tim,0.405,0.593,,0.000,SOAOCCQ12AB0183F50,ARUUP4L1187B9B72EB,-13.265,cabaret,236.773,0.241,1.371,0.246,0.731,0.000,5.000,0.670,1,0.482,230.830,0.246,0.731,87.895,0.859,4.000,0.796,0.255,415431,Prisoner of Love: A Tribute to Russ Columbo - Remastered Edition,Sweet And Lovely,0
AR9A5TK1187B9AD07F,Not available,37.157,-63.933,fIREHOSE,0.387,0.553,,0.000,SOFKDPV12A8C131B03,ARE8GLF1187FB52532,-10.958,alternative rock,167.392,0.012,0.853,0.000,0.189,0.798,9.000,0.752,1,0.540,159.515,0.365,0.189,90.653,0.980,4.000,0.985,0.529,282395,Flyin' The Flannel,Towin' The Line,1991
ARZJI9C11C8A4178F2,Not available,37.157,-63.933,Petrol,0.323,0.525,,0.000,SOKOYCF12AB017AF6D,ARZUWZB1187B98E7B4,-7.417,big beat,273.240,0.037,1.249,0.917,0.268,0.216,0.000,0.267,1,0.441,261.671,0.832,0.268,121.990,0.911,4.000,0.756,0.402,386795,Dal Fondo,Ogni Silenzio,0
ARK0BT61187B9ACEC2,Not available,37.157,-63.933,Monster Magnet,0.517,0.687,,0.000,SOUMDHA12A6701DEB7,ARRP8TZ1187B98DB84,-6.724,stoner metal,289.123,0.020,0.568,0.212,0.568,0.000,0.000,0.819,1,0.556,271.192,0.628,0.119,89.296,0.999,5.000,1.000,0.552,15569,God Says No,Down In The Jungle,2000
ARRCKE61187B99377F,"Garfield, NJ",40.881,-74.115,Janice Robinson,0.367,0.449,,0.000,SOPUUCZ12AB0180B3B,ARHESU01187B9A2BD1,-6.990,tribal house,459.337,0.249,0.427,0.645,0.427,0.165,7.000,0.634,1,0.614,452.986,1.000,0.190,84.655,0.965,3.000,1.000,0.266,443082,Dreamer 'Remixed',Dreamer (Jamie J Sanchez Club Mix),0
AR4JY8V1187B98A62F,Not available,37.157,-63.933,Ann Hampton Callaway,0.380,0.507,,0.000,SOHUMHC12A81C2318E,ARJY2XG1187FB3D6E6,-16.657,vocal jazz,304.718,0.060,1.716,0.542,0.220,0.112,3.000,0.525,1,0.560,291.201,0.542,0.220,206.978,1.000,7.000,0.779,0.483,620792,Signature,For All We Know,2005
AREPD8D1187FB3F5BC,"Gainesville, FL",37.157,-63.933,Sister Hazel,0.510,0.731,,0.000,SOMGVPO12A6D4F81E4,AR94SFV1187FB4DA2C,-8.416,post-grunge,332.930,0.009,0.996,0.057,0.501,0.000,10.000,0.914,1,0.760,326.060,0.800,0.501,119.461,1.000,4.000,0.960,0.598,47538,...Somewhere More Familiar,Cerilene,1997
ARXSABJ1187FB3C336,"Sacramento, CA",37.157,-63.933,Deftones,0.602,0.822,alternative metal,2.000,SONCELS12A58A7D2A7,ARMAC4T1187FB3FA4C,-6.893,rap metal,334.759,0.194,1.060,0.410,0.340,0.000,11.000,0.006,0,0.386,310.578,1.000,0.160,166.030,0.948,4.000,0.000,0.659,20137,B-Sides & Rarities,No Ordinary Love (Remastered LP Version),2005
ARPDVPJ1187B9ADBE9,"Atlanta, GA",37.157,-63.933,Usher,0.855,0.856,hip hop rnb and dance hall,1.000,SOKUBQW12AF72AC4E2,ARAWOLW1187FB3AB70,-7.275,hip hop,283.898,0.070,0.413,0.891,0.413,0.142,1.000,0.066,0,0.177,265.184,0.089,0.086,90.199,1.000,4.000,1.000,0.419,418240,Usher,I'll Show You Love,1994
ARGMXQW1187FB54C34,"Sao Paulo, Brazil",-23.563,-46.655,Eliane Elias,0.428,0.670,brazilian,1.000,SOOIWMK12A6D4F6972,ARCXKY91187B9ACA99,-21.304,brazilian jazz,138.396,0.042,0.912,0.783,0.346,0.293,10.000,0.636,0,0.559,132.667,1.000,0.063,83.219,1.000,4.000,0.000,0.259,25267,Everything I Love,The Beat Of My Heart,2000
ARZMWNY1187B99EBF1,"Providence, RI",41.824,-71.412,Paul Geremia,0.258,0.337,,0.000,SOOGMHS12AB017D84A,AR6JYAM1187B9A32F6,-14.554,country blues,204.564,0.523,0.373,0.523,0.373,0.397,0.000,0.907,1,0.696,196.325,0.000,0.168,116.318,1.000,1.000,0.000,0.320,620938,Screamin' and Hollerin' The Blues,Tootie Blues,2004
AR6UVLC1187B9B4D4C,"Detroit, MI",42.332,-83.048,Suzi Quatro,0.407,0.627,classic pop and rock,1.000,SOEGATN12A6D4F73B9,ARWRMUZ12B9CECC40E,-11.314,glam rock,217.469,0.703,0.040,0.703,0.040,0.345,4.000,0.924,1,0.752,208.800,0.534,0.040,168.165,0.942,1.000,0.000,0.638,23967,The Wild One - The Greatest Hits,Mama's Boy,1979
ARQXR6R1187FB46FD6,"Minneapolis, MN",37.157,-63.933,Soul Asylum,0.467,0.690,american underground,1.000,SOOGRLD12A8C132B2F,AR07SOR1187FB46179,-6.582,hard rock,279.222,0.013,1.928,0.983,1.060,2.009,11.000,0.905,0,0.883,265.834,0.725,0.473,68.734,1.000,4.000,0.000,0.360,287672,Candy From A Stranger,Lies Of Hate,1998
AR2CM6U1187B999EB7,"Berlin, Germany",52.516,13.377,Basic Channel,0.360,0.554,,0.000,SOZDWVM12A8AE448E8,ARJKU981187B99A654,-22.184,techno,329.012,0.421,1.494,0.038,1.494,20.016,8.000,0.050,0,0.251,322.577,0.051,1.211,107.709,1.000,4.000,1.000,0.594,134790,BCD,Q Loop,1995
ARZXTEY1187B9997A7,"New York, NY [Harlem]",37.157,-63.933,Juelz Santana / Bezel,0.531,0.823,,0.000,SOQDEXL12A6D4F7004,ARFPPHD11F50C5122F,-3.858,rap,254.511,0.359,1.513,0.000,0.352,2.810,10.000,0.347,0,0.567,250.973,0.069,0.059,104.990,1.000,3.000,0.792,0.476,20903,What The Game's Been Missing!,Violence,2005
ARGY9FW1187B991C7D,"Minneapolis, MN",37.157,-63.933,Information Society,0.431,0.568,electronic,2.000,SOYXZAY12A8C1406D1,ARUY6971187FB3AB45,-6.209,freestyle,233.430,0.088,0.553,0.931,0.277,0.102,10.000,0.747,0,0.569,225.495,0.390,0.139,220.031,0.926,4.000,1.000,0.427,260755,Synthesizer,More to This,2007
ARV8T9T1187B99F3F4,Not available,37.157,-63.933,Amorphis,0.554,0.709,finnish,1.000,SOTIDVB12A58A7E5C7,AR6W6KQ1187B9AAA53,-4.979,progressive metal,228.858,0.340,1.562,0.744,0.379,0.340,2.000,0.126,1,0.264,224.107,0.664,0.182,102.164,0.944,3.000,0.692,0.328,239673,Karelian Isthmus,Privilege of Evil (From the Privilege of Evil EP),0
ARUSOMY1187FB4D3B4,"Pittsburgh, PA",37.157,-63.933,Anti-Flag,0.524,0.844,punk rock,4.000,SOQVVEE12AB01843C3,ARD2NDU1187B99B615,-2.255,oi,175.255,0.453,0.190,0.453,0.190,0.000,6.000,0.178,0,0.394,163.811,0.034,0.190,110.134,1.000,1.000,0.000,0.600,553397,A New Kind of Army,Tearing Everyone Down,1998
ARH9HS41187FB5BC6F,"Coral Spring, FL",37.157,-63.933,New Found Glory,0.548,0.892,,0.000,SOGFEYF12A6310DF58,ARXDFN01187B9AE80E,-5.072,pop punk,172.225,0.012,0.297,0.731,0.297,0.235,6.000,0.056,1,0.305,169.610,0.471,0.050,125.307,1.000,4.000,1.000,0.647,92,New Found Glory,Sucker,2000
ARGNQED1241B9C4237,Not available,37.157,-63.933,Youves,0.275,0.521,,0.000,SODGZVL12AB01846EF,ARJSR5T11C8A415FC5,-7.012,dance-punk,235.206,0.004,0.521,0.584,0.093,0.000,7.000,0.021,1,0.381,227.915,1.000,0.093,142.001,1.000,4.000,0.319,0.360,456141,Cardio-Vascular,On Probation,2008
ARSFVDS1187B990F14,Not available,37.157,-63.933,Tranzas,0.370,0.566,,0.000,SOIFKVI12A8C131696,ARKKWTD12086C16221,-6.991,salsa,184.215,0.047,1.437,0.237,0.646,0.485,1.000,0.283,1,0.439,179.450,0.462,0.175,75.826,1.000,7.000,0.876,0.470,237975,Por Siempre,Un nuevo amor (version salsa),2000
ARSZX2G1187B98FCCF,Not available,37.157,-63.933,Korpiklaani,0.517,0.703,folk metal,2.000,SOAHPOW12A8C142E38,AR1HK7B1187FB55747,-4.535,folk rock,250.827,1.000,0.323,1.000,0.323,0.000,7.000,0.819,1,0.585,243.635,0.129,0.323,99.995,1.000,1.000,0.000,0.638,472541,Karkelo,Isku PitkA$?stA$? Ilosta,2009
ARX9L381187B9B7265,"Belmont, MS",37.157,-63.933,Mac McAnally,0.438,0.573,,0.000,SOYIZYC12AB01833BF,ARVYKVI1187B9B9181,-6.601,singer-songwriter,183.536,0.004,0.872,0.597,0.520,0.296,0.000,0.952,1,0.890,175.984,0.444,0.349,174.268,1.000,4.000,0.021,0.494,606364,Down By The River,If You Hang Around Long Enough,0
ARL3VGT1187FB40E8E,Buenos Aires.,-34.609,-58.374,Los Fabulosos Cadillacs,0.522,0.774,ska,1.000,SOHBVHN12AB0180BA7,ART6QCS1187FB40CBD,-4.695,ska,137.064,0.039,1.366,1.000,0.308,0.270,10.000,0.627,1,0.366,125.457,1.000,0.039,118.776,1.000,4.000,1.000,0.328,512225,Los Fabulosos Cadillacs - Vol. V,Electrasonic V,1990
AR1PQYO1187B98BEC9,Not available,37.157,-63.933,HA(c)lio Ziskind,0.000,0.351,,0.000,SOQFUXL12A8C136D6B,ARYFMYB1187B993AD5,-7.063,banda,60.708,0.151,0.422,0.633,0.125,0.102,11.000,0.000,1,0.178,58.636,0.868,0.125,200.617,0.778,4.000,0.379,0.229,702264,Meu PA(c) Meu Querido PA(c),CocoricA3 (Abertura),0
ARBXBQR1187FB56FA5,Not available,37.157,-63.933,Bill Douglas,0.343,0.490,,0.000,SOKMUOE12AAF3B3F2B,ARUI8FT1187FB5AB13,-15.624,chamber jazz,331.075,0.428,0.998,0.596,0.458,0.131,10.000,0.486,0,0.611,312.628,0.824,0.190,105.535,1.000,4.000,0.765,0.427,481769,Eternity's Sunrise,Karuna,0
ARBM57Q1187B9AF97C,"Los Angeles, CA",34.053,-118.245,James Horner,0.492,0.680,soundtrack,2.000,SOJMRUS12A8C13693A,ARM0RY81187B9AF248,-16.487,rock,203.546,0.508,0.523,0.508,0.523,0.421,11.000,0.149,0,0.328,193.329,0.752,0.205,95.543,1.000,1.000,0.679,0.365,291752,The Missing,Rescue And Breakout,2003
AREBWEH1187B99EA9A,Helsinki,37.157,-63.933,Beherit,0.427,0.596,finnish,1.000,SOAHAZZ12AAF3B464A,ART5OVS1187B9B0851,-18.650,illbient,202.919,0.208,0.812,0.761,0.379,3.454,11.000,0.512,1,0.472,183.130,0.126,0.162,130.955,0.922,4.000,0.708,0.542,480803,Drawing Down the Moon,Lord of Shadows and Golden Wood,1993
AR3KGPQ1187FB53C84,"Los Angeles, CA",34.053,-118.245,L7,0.444,0.644,american,1.000,SOIUTCL12AB0188849,AR4SBWX1187FB4D6BE,-8.234,grunge,198.765,1.000,0.556,1.000,0.556,0.218,7.000,0.635,1,0.524,196.400,1.000,0.265,104.101,1.000,1.000,0.067,0.549,662161,Hungry For Stink,Baggage,1994
ARIJE101187FB45E88,Not available,37.157,-63.933,Ben Harper And The Blind Boys Of Alabama,0.377,0.579,,0.000,SOZOKIL12A6701EE9B,AR6TD9K1187B9A207D,-9.768,blues-rock,234.658,0.243,1.251,0.570,0.515,0.000,6.000,0.458,0,0.243,232.525,0.907,0.515,164.637,0.907,4.000,1.000,0.654,2434,There Will Be A Light,Take My Hand,2004
ARFK4281187FB5C811,Not available,37.157,-63.933,Vox Dei,0.354,0.491,,0.000,SOHPUUH12A8C137C12,ARV4TAT1187FB3BDE8,-14.030,new wave,197.041,0.909,1.292,0.909,1.292,1.022,9.000,0.732,1,0.524,187.954,0.531,1.096,154.475,1.000,1.000,0.000,0.215,98778,Cuero Caliente,A Nadie Le Interesa Si QuedA!s AtrA!s (Total Que...),1974
AR57Z841187B9B7D7D,"Kingston, Jamaica",37.157,-63.933,Gregory Isaacs,0.452,0.709,reggae,1.000,SOFBSQK12AB01888C6,ARX5XTP1187FB3D8CC,-10.692,lovers rock,232.594,0.792,0.656,0.792,0.656,0.000,0.000,0.687,1,0.478,219.463,0.877,0.455,159.890,0.975,1.000,0.000,0.215,568493,The Mighty Morwells Presents Gregory Isaacs,Saddam,0
AR82DJK1187B991107,"Los Angeles, CA",34.053,-118.245,The Pharcyde,0.491,0.756,rock and indie,1.000,SONHFAB12AB018B767,ARV4KO21187FB38008,-5.178,rap,247.118,0.050,0.471,0.642,0.092,0.000,0.000,0.491,0,0.410,244.791,0.642,0.092,161.853,1.000,4.000,0.628,0.407,519747,Humboldt Beginnings,The Climb/Paranoia,2004
ARGUMVS1241B9CBE9B,Not available,37.157,-63.933,Tony Mathews,0.193,0.290,,0.000,SOJIWWF12AB018404F,ARTRGFL11F4C842D70,-17.154,french pop,281.809,0.253,1.138,1.000,0.275,0.247,1.000,0.528,1,0.553,262.687,0.615,0.275,70.260,1.000,4.000,0.723,0.231,472566,Alien in My Own Home,(Coming With) Loving on My Mind,0
ARRBF3M1187FB4D59F,"Los Angeles, CA",37.157,-63.933,30 Seconds To Mars,0.677,0.909,pop and chart,1.000,SONIIAC12A67AD84E5,ARKT6J61187FB4D324,-10.807,rock,234.736,0.161,1.671,0.392,0.540,0.073,10.000,0.226,1,0.159,215.708,0.595,0.165,106.525,1.000,3.000,1.000,0.792,16369,A Beautiful Lie,Hunter,2005
AR7MNIX1187B9A2A68,California - LA,34.053,-118.245,Tyrone Wells,0.378,0.690,,0.000,SOPXNHL12A58A79B0F,AR8897W1187B9B3AE6,-7.162,folk-pop,204.591,0.005,0.796,0.929,0.045,0.165,8.000,0.727,0,0.689,201.421,0.611,0.045,159.900,1.000,4.000,0.629,0.725,384801,Hold On,Need,2005
ARV4KO21187FB38008,"Oakland, CA",37.805,-122.273,Del Tha Funkee Homosapien,0.458,0.733,,0.000,SOVVITW12A8C146BD0,AR4WHYC1187B9896E7,-9.505,hip hop,90.906,0.002,0.849,0.850,0.288,0.000,8.000,0.648,1,0.524,82.042,0.644,0.288,108.445,1.000,4.000,0.879,0.658,614878,I Wish My Brother George Was Here,Ya Lil' Crumbsnatchers (LP Version),1991
ARZ4Y2H1187FB3C36F,Not available,37.157,-63.933,Estopa,0.389,0.627,,0.000,SOUWQYP12A8C1373F2,AR1FROD1187B9B984C,-12.359,flamenco,195.840,0.121,1.294,0.758,0.450,0.165,11.000,0.742,0,0.732,190.758,0.775,0.239,142.869,1.000,4.000,1.000,0.547,293908,Estopa,Exiliado En El Lavabo,1999
ARJBWQI1187B9B17D1,"Orlando, FL",37.157,-63.933,Trivium,0.494,0.848,thrash metal,1.000,SOIWZZD12A8C14505C,ARM7C1Q1187FB471C8,-3.973,alternative metal,321.175,0.028,0.719,1.000,0.125,0.125,4.000,0.597,0,0.497,313.295,0.484,0.125,100.604,1.000,4.000,0.448,0.474,317615,Shogun,Upon The Shores [Explicit],2008
ARIKE5O1187B997E73,Not available,37.157,-63.933,Mississippi Mass Choir,0.460,0.508,,0.000,SODYJJO12A58A7C861,AROGCYP1187B98B3B2,-13.448,gospel,221.910,0.168,1.119,0.236,0.570,0.258,1.000,0.622,1,0.519,210.733,0.768,0.294,116.490,1.000,3.000,1.000,0.506,247408,God Gets The Glory,It's Good To Know Jesus,2003
ARG9CID1187B9AB010,"Long Island, New York",40.853,-73.136,Taking Back Sunday,0.572,0.912,rock and indie,1.000,SOXTXZQ12AB017D2C9,AR0WBBL1187FB4677D,-5.534,post-hardcore,227.578,0.155,0.206,0.000,0.206,0.630,3.000,0.859,1,0.512,227.578,0.235,0.206,165.145,0.918,4.000,0.688,0.360,619220,Live From Bamboozle 2009,You Know How I Do [Live From Bamboozle],0
ARSEUOO1187B999569,"Moulton, TX",29.575,-97.143,Adolph Hofner,0.254,0.329,,0.000,SOMIWET12A8C13EDBD,ARZRHS51187FB47767,-18.299,western swing,152.032,1.000,0.333,1.000,0.333,0.258,4.000,0.376,0,0.498,145.560,1.000,0.333,105.169,1.000,1.000,0.000,0.195,223566,South Texas Swing,We Played A Game,0
ARRH63Y1187FB47783,"Atlanta, GA",37.157,-63.933,Kanye West,1.083,0.877,hip-hop,2.000,SOLAWQF12A58A7B176,ARM6HLK1187FB427F0,-12.368,hip hop,31.320,0.626,0.694,0.626,0.694,0.000,1.000,0.188,1,0.497,31.320,0.745,0.081,60.046,1.000,1.000,0.000,0.780,220921,Late Registration,Skit #2 (Kanye West/Late Registration),2005
AR1206S1187B9AF3EA,Not available,37.157,-63.933,Albert PrA(c)jean,0.000,0.293,,0.000,SOXWHXX12AB018E307,ARM7GI51187B9B5061,-11.963,chanson,190.171,0.063,0.558,0.933,0.211,0.363,2.000,0.747,1,0.577,182.126,0.426,0.040,178.596,1.000,3.000,0.709,0.288,808027,The Greatest Hits from 40's and 50's_ Vol. 70,Une java,0
ARN2ZKL1187FB3972B,"L.A 	California, Estados Unidos ",37.168,-95.845,The Distillers,0.489,0.681,,0.000,SONWRPE12A58A7B042,AR4SBWX1187FB4D6BE,-4.048,grunge,152.685,0.046,1.109,0.881,0.386,0.328,3.000,0.252,1,0.082,152.685,0.318,0.199,162.727,0.981,4.000,0.336,0.767,205356,The Distillers,Oh Serena,2000
ARSPQ0H1187B999944,"Walker-on-Tyne, England",54.979,-1.545,Eric Burdon,0.359,0.601,classic pop and rock,1.000,SOMSVWH12A67AE1252,ARSAIUN1187FB398D3,-6.818,blues-rock,125.518,0.651,0.334,0.651,0.334,3.245,2.000,0.538,1,0.359,117.963,0.184,0.334,166.748,0.965,1.000,0.338,0.271,70808,Soldier Of Fortune,Comeback,1988
ARHWVGW1187FB41479,Not available,37.157,-63.933,The Paul Butterfield Blues Band,0.395,0.046,,0.000,SOUPAIZ12A6D4FAFD1,ARJNDFY12454A38B84,-16.314,blues-rock,161.201,0.081,3.721,0.178,0.387,0.160,5.000,0.503,0,0.256,152.752,0.624,0.057,68.055,0.961,7.000,0.668,0.432,62337,An Anthology: The Elektra Years,Lovin' Cup ( Remastered '97 Version ),0
AREZBYP122C86758CC,Houston TX,40.995,-77.605,Rusted Shut,0.302,0.510,,0.000,SOOXMZO12A58A7D62F,ARQAQZN1187FB4159D,-10.374,modern rock,296.803,0.186,0.803,0.764,0.198,0.311,8.000,0.667,1,0.417,292.891,0.042,0.198,102.072,1.000,7.000,0.786,0.271,230403,Rehab,Borin Fuckin Town,0
AR7ZI7Z1187B98BF55,Not available,37.157,-63.933,MA$?go de Oz,0.531,0.630,,0.000,SOVTEUT12AB0185D22,ARKVEGQ1187FB3955F,-4.638,folk rock,295.314,0.150,0.913,0.474,0.423,0.000,7.000,0.279,1,0.551,293.071,0.000,0.423,121.955,0.986,4.000,0.571,0.440,754327,Bajo La Corteza (26 Canciones De LeA+-o),QuA(c) DesilusiA3n,2010
ARKZJ301187FB521B2,LDN,37.157,-63.933,Lily Allen,0.535,0.916,uk,2.000,SOHIHSR12AB0184E8F,ARWD25M1187FB4C563,-6.399,ska,277.838,0.017,2.422,0.857,1.908,6.327,5.000,0.178,1,0.312,268.980,0.153,1.908,116.957,1.000,3.000,0.618,0.740,354320,It's Not Me_ It's You,Everyone's At It,2009
