,artist.hotness,artist.id,artist.name,artist_mbtags,artist_mbtags_count,bars_confidence,bars_start,beats_confidence,beats_start,duration,end_of_fade_in,familiarity,key,key_confidence,latitude,location,longitude,loudness,mode,mode_confidence,release.id,release.name,similar,song.hotness,song.id,start_of_fade_out,tatums_confidence,tatums_start,tempo,terms,terms_freq,time_signature,time_signature_confidence,title,year
7351,0.58985618,ARCJKV91187FB46210,KT Tunstall,uk,1.0,0.424,0.09387000000000001,0.875,0.09387000000000001,282.5922,0.0,0.793708084,2.0,0.56,37.15735675013362,Scotland,-63.93335786851952,-18.054000000000002,1,0.782,176621,Saving My Face,ARV3Z2I1187FB3E0BF,0.392008772,SOKGHWU12A6D4FB9F8,272.103,0.875,0.09387000000000001,99.37899999999999,folk-pop,0.999761965,4.0,0.5920000000000001,Paper Aeroplane (Live From 'Drastic Fantastic' Tour),2007
630,0.32443479399999997,ARI8GY11187B988DF4,Hemdale,,0.0,0.44299999999999995,0.43613999999999997,0.44299999999999995,0.43613999999999997,107.57179,0.0,0.447863929,10.0,0.368,37.15735675013362,Not available,-63.93335786851952,-9.883,0,0.467,237875,Rad Jackson,ARG99DM1187B9A0175,0.32773668300000003,SOAHRFR12A8C142155,105.198,0.35700000000000004,0.25175,108.917,grindcore,0.987848917,1.0,0.0,Rotting Fumes,0
7967,0.396596275,AR0N9BV1187FB3AD01,Gene Pitney,american,1.0,0.39,0.73505,0.605,0.07817,166.3473,0.32799999999999996,0.5564100129999999,7.0,0.648,41.76332,"Hartford, CT",-72.67407,-6.832000000000001,1,0.483,84929,Something's Gotten Hold of My Heart: the Collection,ARUE3AK1187B9AC923,0.73292413,SOVPVKY12A6D4F6F86,154.564,0.95,0.07817,93.301,brill building pop,1.0,4.0,0.0,Every Breath I Take,1986
4491,0.20602037199999998,AR695PK1187B996E35,The Jeremy Spencer Band,,0.0,1.0,0.23626999999999998,1.0,0.23626999999999998,327.05261,0.192,0.520933079,10.0,0.579,54.6904,"West Hartlepool, England",-1.2323,-10.398,0,0.335,146604,Flee,AREBEX91187B9B34A1,0.23980587399999997,SORMORE12A8C133DCA,317.55,1.0,0.23626999999999998,135.013,blues-rock,0.892452083,1.0,0.0,Sunshine (Album Version),0
4152,0.503151606,ARXPE571187FB4AFD0,Rickie Lee Jones,classic pop and rock,1.0,0.161,1.68197,0.872,0.31231,287.16362999999996,0.172,0.670615396,7.0,1.0,37.15735675013362,"Chicago, IL",-63.93335786851952,-15.502,1,0.925,762361,Naked Songs Live And Acoustic,ARDW5AW1187FB55708,0.266955186,SOHJXOB12AB018627B,287.164,0.5539999999999999,0.31231,90.37299999999999,folk rock,0.9896224029999999,3.0,0.665,It Must Be Love (Live Acoustic Version),0
1818,0.4104772,ARFKYG51187FB4CE41,April Wine,,0.0,0.486,0.8610899999999999,0.486,0.8610899999999999,179.04281,0.0,0.656759788,2.0,0.983,44.646159999999995,"Halifax, Nova Scotia, Canada",-63.573919999999994,-13.665999999999999,1,0.8220000000000001,25564,Harder Faster,ARMXJIZ1187FB4D8A0,0.754716332,SOXAUYW12A6D4F7DAB,171.642,0.855,0.68103,166.03599999999997,pop rock,0.957625745,1.0,0.0,Say Hello,1979
1839,0.352919184,ARF3L8J1187B9B7866,Astarte,black metal,1.0,0.33299999999999996,0.47166,0.6559999999999999,0.47166,515.3693400000001,0.42700000000000005,0.537088297,4.0,0.596,37.97615,"Athens, Greece",23.73641,-4.694,0,0.5660000000000001,144765,Quod Superius Sicut Inferius,ARZJUGS1187B9AE3B9,0.44329131200000005,SOHZHHE12A8C1360C0,476.7,0.35100000000000003,0.24155,129.088,black metal,1.0,3.0,0.45299999999999996,Oblivious Darkness,2002
554,0.508813195,ARTE9CG1187B99B1AF,DMX / Eve / Jadakiss,performance name,1.0,0.09300000000000001,0.80333,0.782,0.16228,265.22077,0.096,0.8223162359999999,10.0,0.179,37.15735675013362,Not available,-63.93335786851952,-2.542,0,0.213,8497,Grand Champ,ARNHMFD1187FB3B3F6,0.6040881779999999,SOTVHQT12AB0181279,254.108,0.282,0.16228,185.09400000000002,hip hop,1.0,4.0,0.344,We're Back,2003
2130,0.494206855,ARJBWQI1187B9B17D1,Trivium,thrash metal,1.0,0.046,0.94701,0.706,0.08524,678.76526,0.106,0.847754656,11.0,0.34600000000000003,37.15735675013362,"Orlando, FL",-63.93335786851952,-4.002,0,0.5820000000000001,317615,Shogun,ARM7C1Q1187FB471C8,0.49271364,SOAEJTI12A8C145051,661.3330000000001,0.431,0.08524,140.112,alternative metal,1.0,4.0,0.976,Shogun [with fade_ for special edition],2008
3405,0.41530364299999994,ARUTP601187FB388AC,The Elders,,0.0,0.20600000000000002,0.43872,0.20600000000000002,0.43872,282.43546000000003,0.0,0.557094505,7.0,0.7290000000000001,37.15735675013362,Not available,-63.93335786851952,-8.2,1,0.5920000000000001,78514,Live at the Gem Theater,ARUMTXX1187B992A44,0.5317220979999999,SOJEYRE12A6D4F7610,278.895,0.306,0.28501,129.903,celtic rock,1.0,1.0,0.0,Buzz's Jig,0
4036,0.33666819600000003,ARI3GKM1187B9B7837,The Dylans,,0.0,0.022000000000000002,1.46528,1.0,0.33302,410.98404,0.299,0.42142130299999997,2.0,0.546,53.383109999999995,"Sheffield, Yorkshire, England",-1.46454,-14.744000000000002,1,0.46399999999999997,185131,The Dylans,AR6GZR91187B9AF7FC,0.253834736,SOKSFXW12A8AE48407,389.02099999999996,1.0,0.05112,106.035,indie pop,1.0,4.0,1.0,I Hope The Weather Stays Fine (Remix),1991
8356,0.362162159,AR19JS91187B98CB66,Captain Hollywood Project,electronic,1.0,0.006999999999999999,1.37906,0.617,0.9683299999999999,338.36363,0.0,0.524821393,7.0,0.462,37.15735675013362,Not available,-63.93335786851952,-8.67,1,0.5489999999999999,621397,Animals or Human,ARF60F61187B9B14B8,0.33470654899999996,SOETRAW12AB0180F0E,333.142,0.022000000000000002,0.76197,150.014,dance pop,1.0,4.0,0.0,The Way Love Is,1995
5361,0.531213287,ARFSPOV1187B9B2363,Basement Jaxx,british,4.0,0.073,2.52412,0.321,2.0531900000000003,240.01261,4.081,0.803619262,11.0,0.6759999999999999,37.15735675013362,"London, England",-63.93335786851952,-8.325,0,0.539,190640,Jump N' Shout,ARMQHKX1187FB4C16B,0.36037058299999997,SOBQAPA12A8C13261C,228.299,0.11599999999999999,1.8117900000000002,126.8,progressive house,0.999984291,3.0,1.0,La Photo,1999
6849,0.42094548600000004,ARRW6DJ1187FB50A67,Pacha Massive,,0.0,0.013999999999999999,1.22791,1.0,0.27478,300.93016,0.253,0.590818773,9.0,0.37799999999999995,40.71455,"New York, NY",-74.00712,-7.761,0,0.332,223123,All Good Things,AROMORH1187FB50213,0.558033229,SOZUEFV12A8C141169,282.256,1.0,0.041639999999999996,125.994,trip hop,1.0,4.0,0.023,Drive,2007
2554,0.37239199100000003,ARRQWQW1187FB49844,King Tee,hip hop,1.0,0.29100000000000004,0.93622,0.45799999999999996,0.26432,109.13914,0.061,0.49573858299999995,6.0,0.17600000000000002,37.15735675013362,"Los Angeles, CA",-63.93335786851952,-6.211,0,0.223,696953,Tha Triflin' Album,ARZ8XIL1187FB4801B,0.42530424200000005,SOHJIJB12AC468829E,105.709,0.447,0.09655,183.437,hip hop,1.0,4.0,0.0,On Tha Rox,0
7199,0.347249717,ARE08BN1187B98FCA3,Der Plan,dA1/4sseldorf,1.0,0.469,0.39705,0.0,0.39705,213.91627999999997,3.779,0.496224085,11.0,0.026000000000000002,37.15735675013362,Not available,-63.93335786851952,-17.241,0,0.14800000000000002,711626,Geri Reig Und Normalette Surprise,ARKI64B1187FB48606,0.36037058299999997,SOCJLPU12AB01890F6,213.916,0.244,0.10055,99.348,experimental rock,0.9463025190000001,4.0,0.615,Was Ich Von Mir Denke,0
7712,0.394252715,AR8M6LC1187B998D48,Motograter,,0.0,0.317,1.28635,0.42,0.45497,226.92526,0.0,0.632319641,5.0,0.858,34.41925,"Santa Barbara, California",-119.69887,-4.83,1,0.563,6589,Motograter,AR584781187FB3BAE8,0.77057886,SOQELNC12A8C13FE06,226.925,0.841,0.24733000000000002,143.93200000000002,post-grunge,0.974962317,4.0,0.98,Red (Main Version),2003
1777,0.37537482,ARA82JG1187FB36131,Charlie Haden & Chris Anderson,jazz and blues,1.0,0.575,1.4042,0.737,0.37276,412.21179,0.293,0.618296844,2.0,0.156,40.76596,"Shenandoah, IA",-95.3756,-28.346,0,0.293,113410,None But The Lonely Heart,ARX08S91187FB3FF2A,0.26586104899999996,SOXVMXO12A8C13EAFA,402.80800000000005,0.312,0.37276,115.007,free jazz,0.925815466,4.0,0.578,Alone Together,0
5705,0.36158794200000005,ARAMIDF1187FB3D8D4,Alejandro Lerner,,0.0,0.011000000000000001,1.16135,1.0,0.16268,153.36444,0.235,0.556750823,4.0,0.247,37.15735675013362,Not available,-63.93335786851952,-8.76,0,0.305,346208,20 AA+-os,ARV4TAT1187FB3BDE8,0.427446572,SOAAAQN12AB01856D3,142.518,0.0,0.16268,120.051,pop rock,0.942781111,4.0,0.985,Campeones De La Vida,0
7649,0.40870711,ARE9Y761187B98AEB6,Mint Condition,,0.0,0.451,2.17389,0.568,0.9431200000000001,293.66812000000004,5.207000000000001,0.721990699,5.0,0.7440000000000001,37.15735675013362,"Minneapolis, MN",-63.93335786851952,-11.083,0,0.74,253339,Live From The 9:30 Club,AR6U7F11187FB532AE,0.5864521189999999,SOCBWVV12A8C13605F,291.573,0.11599999999999999,0.64044,97.74799999999999,new jack swing,1.0,4.0,0.48200000000000004,Call Me,1999
8842,0.535163042,ARQOATR1187B9AE959,Jane's Addiction,rock and indie,1.0,0.071,0.40259,0.312,0.40259,327.1571,11.802,0.711893841,1.0,0.599,37.15735675013362,"Los Angeles, CA",-63.93335786851952,-5.234,1,0.532,150174,Strays,ARN5NHX1187FB4F755,0.601708035,SORKXVV12A8C134C70,323.5,0.036000000000000004,0.14839000000000002,138.657,alternative metal,0.9487925229999999,4.0,1.0,Price I Pay,2003
6457,0.7108790709999999,ARUTEVU1187B9ACAF9,Lifehouse,,0.0,0.59,2.31124,0.49,1.4702600000000001,360.95955,5.103,0.820072418,8.0,0.474,34.053490000000004,"NORTH FORT MYERS, Florida",-118.24531999999999,-7.072,0,0.519,28023,No Name Face,AR07SOR1187FB46179,0.664556227,SOZCARG12A6D4F74D1,345.53,0.157,1.2600200000000001,141.78,post-grunge,0.99955727,4.0,0.982,Simon,2000
5690,0.325831241,ARLZ3CF1187B98BD56,Daryl Coley,,0.0,0.44799999999999995,1.34551,0.91,0.36930999999999997,321.01832,0.396,0.450625272,1.0,0.262,37.77916,"San Francisco, CA",-122.42005,-13.295,0,0.122,29250,12 Best Loved Songs,ARMD0G81187B99A519,0.26586104899999996,SOWKQWU12A6D4F8937,317.54400000000004,0.502,0.13117,124.709,ccm,1.0,3.0,1.0,He That Dwelleth (Psalm 91) (In My Dreams Album Version),0
6841,0.494381209,ARXRK5A1187FB3EAC6,Jaguares,latin,1.0,0.005,0.71823,0.857,0.23768000000000003,308.4273,0.455,0.668204961,7.0,0.564,37.15735675013362,Not available,-63.93335786851952,-8.644,1,0.613,514650,Cronicas De Un Laberinto,AR5U53D1187FB37654,0.38293509,SOGBKCK12AF72A0051,286.883,1.0,0.23768000000000003,124.057,latin pop,0.798888905,4.0,0.7040000000000001,Esta Muy Claro,0
8382,0.461517205,ARVJVFF1187B9B40D6,Al DiMeola,,0.0,0.248,0.73802,0.486,0.31753000000000003,231.00036,0.0,0.6430166660000001,2.0,0.37,40.7174,"Jersey City, NJ",-74.04323000000001,-10.841,0,0.473,455837,Electric Rendezvous,ARFACVS1187B98C226,0.471578248,SOHXEZL12AB0185E35,227.706,0.6559999999999999,0.10987000000000001,141.50799999999998,latin jazz,0.929507055,4.0,0.0,God Bird Change,1982
3120,0.44532187799999995,ARSZIBW1187B994053,James Newton Howard,american,1.0,0.41,1.00492,0.0,0.54368,108.35546000000001,4.249,0.611381595,2.0,0.0,37.15735675013362,Not available,-63.93335786851952,-30.893,1,0.0,741482,Michael Clayton,AR1YFM81187FB3DC28,0.377531645,SOBZGTU12AC3DFB6E8,96.015,0.193,0.54368,129.113,instrumental pop,0.957240203,4.0,0.39299999999999996,U North,2007
7960,0.365533756,ARN3O411187FB4D859,Stephan Micus,german,1.0,0.968,0.6572899999999999,0.968,0.6572899999999999,336.09098,0.0,0.561370907,3.0,0.406,37.15735675013362,Not available,-63.93335786851952,-26.688000000000002,1,0.508,178957,Towards The Wind,ARW0VDD1187FB3C9D2,0.32311212100000003,SORUYQB12A81357343,296.89,0.25,0.6572899999999999,85.816,free improvisation,0.86460919,1.0,1.0,Virgen De La Nieve - 14-String Guitar Solo,2002
7284,0.294607893,AR199MY1187B9B731E,Madilu System,,0.0,0.9209999999999999,0.43301000000000006,0.9209999999999999,0.43301000000000006,395.04934,0.171,0.421209147,2.0,0.478,37.15735675013362,Not available,-63.93335786851952,-3.878,1,0.6759999999999999,244370,La Bonne Humeur,ARCQ3LZ1187FB49B42,0.36841373299999997,SOWGJJK12A58A7DB2C,389.085,0.982,0.19884000000000002,85.316,congo,1.0,1.0,1.0,Bruno Dika,0
4497,0.491178954,ARDSWIE1187FB39056,Gang Starr,hip hop rnb and dance hall,1.0,0.7170000000000001,1.59067,1.0,0.34439000000000003,218.38322000000002,0.33399999999999996,0.705881777,2.0,0.161,37.15735675013362,"Boston, Massachusettes",-63.93335786851952,-10.112,1,0.325,27698,Hard To Earn,AR9OMFE1187FB3BB54,0.5851164870000001,SOTELUQ12A6D4F7CFD,207.459,0.772,0.049319999999999996,91.399,jazz rap,0.9855089659999999,4.0,1.0,Mostly Tha Voice (Explicit),1994
2292,0.38346429600000004,ARRRVMG1187FB532AC,Radney Foster,,0.0,0.075,0.8239700000000001,0.868,0.38236,208.14321999999999,0.259,0.585179121,0.0,0.7170000000000001,29.36624,"Del Rio, TX",-100.89818000000001,-5.3839999999999995,1,0.675,228272,Another Way To Go,ARV7VUX1187B9B8D1C,0.42651242899999997,SOTRVOZ12A6D4FB91C,199.262,0.21600000000000003,0.38236,140.595,lovers rock,0.9559540999999999,4.0,0.46299999999999997,Again,0
4950,1.021255588,ARF8HTQ1187B9AE693,Daft Punk,french,5.0,0.095,0.98798,0.0,0.44645,329.53424,0.0,0.90284076,5.0,0.055,37.15735675013362,"Paris, France",-63.93335786851952,-5.019,0,0.419,28815,Homework,AR3NPVS1187FB5108F,0.8622545,SONJBQX12A6D4F8382,311.025,0.268,0.175,111.20100000000001,techno,1.0,4.0,1.0,Da Funk,1995
3540,0.49650811899999997,ARSX6IX1187B9B640C,Big Star,classic pop and rock,1.0,0.18,0.84765,0.922,0.44147,133.45914,0.201,0.741040433,2.0,0.485,35.14968,"Memphis, TN",-90.04892,-6.097,0,0.44799999999999995,592093,Keep An Eye On The Sky,ARHPPJK1187B9AC897,0.699474325,SOLFNJP12A58A78574,124.035,0.638,0.23373000000000002,144.717,power pop,1.0,4.0,0.0,Till The End Of The Day (Alternate Mix),2009
107,0.41267163100000004,AR9ODB41187FB459B2,Organized Konfusion,group,1.0,0.005,0.41053999999999996,1.0,0.0684,198.3473,0.201,0.6837194679999999,11.0,0.306,37.15735675013362,"SPRINGFIELD, Virginia",-63.93335786851952,-8.709,0,0.22,704183,The Equinox,ARM2EJV1187B98EA13,0.460484845,SOFXNQP12AB0184F1A,182.18400000000003,0.603,0.0684,175.769,hip hop,1.0,4.0,0.7,Hate,1997
7677,0.36690585299999995,ARFZSPU1187B9B5BA9,John Frizzell,production music,1.0,0.966,0.31356999999999996,0.966,0.31356999999999996,75.93751,0.37,0.43283936700000003,1.0,0.436,37.15735675013362,Not available,-63.93335786851952,-17.346,1,0.48200000000000004,78775,The Prize Winner of Defiance_ Ohio: Original Score from the Motion Picture,AR1YFM81187FB3DC28,0.192977602,SOZFAKK12A6D4F6927,69.991,0.251,0.31356999999999996,147.692,soundtrack,1.0,1.0,0.0,Anatomy of a Contest,0
1912,0.38587805799999997,ARHOCKY11E2835D7CB,Maire Brennan,,0.0,0.601,0.70729,0.601,0.70729,248.34567,2.7569999999999997,0.576053723,8.0,0.9540000000000001,37.15735675013362,Not available,-63.93335786851952,-13.434000000000001,1,0.875,6953,Perfect Time,AR1UUWB1187B997F2F,0.49448951799999996,SOILKMT12A6702015A,236.64,0.105,0.70729,65.264,irish folk,0.911156031,1.0,0.0,Song Of David (LP Version),0
5467,0.430942043,ARI4S0E1187B9B06C0,David Arkenstone,filk,1.0,0.087,2.4940599999999997,0.8740000000000001,0.19393,205.11302,0.16,0.639436949,4.0,0.862,35.830729999999996,Tennessee,-85.97874,-19.834,1,0.698,394191,20 Years Of Narada Piano,ARTMSZO1187B98F20E,0.270775999,SOHFRAI12AB0183D3D,195.245,0.28,0.19393,73.16199999999999,celtic,0.992985879,5.0,1.0,First Kiss,0
2723,0.0,ARYLG3I119B8668696,Rockin' Dopsie_ Jr.,,0.0,0.022000000000000002,1.30914,0.6920000000000001,0.17897000000000002,205.71383,0.0,0.27953168300000003,7.0,0.6920000000000001,37.15735675013362,Not available,-63.93335786851952,-8.265,1,0.45399999999999996,609492,Ultimate Mardi Gras,ARKJHKX1187FB5AEE5,0.313562114,SOZZWBA12A8C13F403,201.253,0.015,0.033389999999999996,104.448,zydeco,1.0,4.0,0.759,Down at the Mardi Gras,0
3259,0.5392454179999999,AR050VJ1187B9B13A7,Dead Kennedys,punk,2.0,0.972,0.19521,0.972,0.19521,182.04689,0.142,0.7370375579999999,5.0,0.6920000000000001,37.15735675013362,Not available,-63.93335786851952,-4.058,1,0.44799999999999995,144927,Give Me Convenience or Give Me Death,ARNFTGS1187B9A465F,0.798895653,SOOBOKE12A8C136227,174.533,0.39899999999999997,0.06039,223.62,rock,1.0,1.0,0.0,The Man with the Dogs,1979
1479,0.379228069,AR22KLC1187B98E812,Kaija Koo,finnish,1.0,0.009000000000000001,1.01491,1.0,0.24029,192.26077,2.0669999999999997,0.50087616,11.0,0.436,37.15735675013362,Not available,-63.93335786851952,-8.228,0,0.508,217883,Operaatio Jalokivimeri,AR6GC1B1187FB437F5,0.288481643,SOLOJYI12A8C13C49E,188.111,0.935,0.04736,155.049,humppa,0.8647211570000001,4.0,0.272,Savu hA$?lvenee,1998
7303,0.434346306,ARFH6FT1187FB5BF47,T.O.K.,,0.0,0.6940000000000001,1.23569,0.071,0.62216,225.72362999999999,0.091,0.692655873,2.0,0.0,39.49974,YAHD!,-111.54732,-6.9270000000000005,1,0.198,146291,My Crew_ My Dawgs,ARRCOAV11F4C846742,0.413739836,SOFLPJR12A8C134166,221.542,0.615,0.15847,97.99700000000001,dancehall,0.992621145,4.0,0.498,Saturday,2001
8665,0.487202995,ARF3HEO1187B9AF2F4,Donnie McClurkin,,0.0,0.055,0.42273,0.9209999999999999,0.13889,318.82403999999997,0.0,0.606011003,8.0,0.5770000000000001,37.15735675013362,Not available,-63.93335786851952,-4.996,1,0.57,529132,Donnie McClurkin... Again,AR2O3B51187B98CD94,0.45744716700000004,SORJHOX12A8AE48899,304.797,0.9209999999999999,0.13889,230.041,urban,0.9326579190000001,3.0,1.0,I'm Walking,0
5525,0.362693206,ARCCNIT12802FDF57B,Daan Junior,,0.0,0.171,0.56181,0.935,0.56181,413.49179,0.125,0.447064074,11.0,0.018000000000000002,37.15735675013362,Not available,-63.93335786851952,-5.3660000000000005,0,0.33899999999999997,816178,Dim sa w vle,ARJAVK71187B989FEF,0.305992887,SOOQJNQ12AB01879EB,397.781,0.9209999999999999,0.09127,96.005,kizomba,1.0,4.0,1.0,Tout moun sou do,0
44,0.442765842,ARV1JVD1187B9AD195,Loudon Wainwright III,easy listening soundtracks and musicals,1.0,0.077,1.5666200000000001,0.799,0.37554,190.48443999999998,0.258,0.661080168,3.0,0.544,35.914629999999995,"Chapel Hill, NC",-79.05660999999999,-15.663,1,0.596,28723,Grown Man,ARYXGMM1187B9AC285,0.510119314,SOINBCU12A6D4F94C0,177.02900000000002,0.537,0.37554,102.428,modern rock,1.0,4.0,0.496,Human Cannonball,1995
3895,0.335101425,ARXFQDY1187B9AAF1E,Miguel Gallardo,,0.0,0.159,1.23609,0.888,0.66452,227.60443999999998,0.39399999999999996,0.45871209,10.0,0.522,37.15735675013362,Not available,-63.93335786851952,-10.369000000000002,1,0.442,514801,Canciones De Amor De Miguel Gallardo,ARWX7AO1187B9B91AA,0.26586104899999996,SOHCGGR12A58A78585,207.128,0.273,0.47461000000000003,108.789,male vocalist,0.967161121,4.0,0.364,Dedicado,0
2557,0.41074357799999994,ARS2KW51187B9B556E,X,,0.0,0.084,1.06825,0.604,0.21249,233.22077000000002,0.16,0.704093947,9.0,0.711,37.15735675013362,Not available,-63.93335786851952,-6.898,0,0.506,200559,At Home With You,ARDXOWS1187FB5BAEE,0.26586104899999996,SOCPSMO12A58A7C691,225.669,0.787,0.21249,141.846,heavy metal,0.956615529,4.0,0.0,All Over Now,0
448,0.234169894,ARLH4CH11C8A4173EC,Creedence Clearwater Revived,,0.0,0.006999999999999999,0.06155,1.0,0.06155,257.59302,0.27,0.36766771,0.0,0.575,42.2306,Lanciano Italy,14.39059,-9.224,1,0.7070000000000001,537517,The Best Of (featuring Johnny Guitar Williamson),AR7HM181187FB3CFC1,0.23957751100000002,SOSOMQZ12AB0180900,249.347,0.609,0.06155,121.23200000000001,country rock,1.0,4.0,0.47,Have You Ever Seen The Rain,0
4096,0.375941201,ARMSW7X1187FB5B504,Dave Eggar,los angeles,1.0,0.6409999999999999,1.7894400000000001,0.261,0.54518,240.09097999999997,0.304,0.450361261,8.0,0.317,34.053490000000004,California - LA,-118.24531999999999,-27.845,1,0.638,236601,Music For The Spirit Volume 3,AR5N6X41187B988BFF,0.253834736,SOUSXRA12A8AE490AC,223.829,0.027999999999999997,0.22754000000000002,97.243,new age,1.0,4.0,0.054000000000000006,Sorrow's Call,1998
7847,0.779968005,ARPAAHK1187B9ABB00,Nickelback,rock,2.0,0.943,0.83506,1.0,0.17865999999999999,248.05832,0.096,0.847451713,10.0,0.892,49.26044,"Hanna, Alberta, Canada",-123.11403,-4.157,0,0.747,335617,Dark Horse,ARW1MUW1187FB4D5A1,0.984346739,SOWFUUS12AB01800E7,233.94099999999997,0.263,0.17865999999999999,89.958,alternative metal,0.9999077479999999,4.0,0.733,If Today Was Your Last Day (Album Version),2008
2005,0.500119335,AREV2491187B9B017E,Mobb Deep,new york,1.0,0.004,3.4299,0.948,1.26896,298.00444,2.734,0.772272161,6.0,0.48,37.15735675013362,"Queensbridge, NY",-63.93335786851952,-5.16,0,0.584,294998,The Infamous,ARVTAI41187B9B8B67,0.636635971,SOCJAYM12A8C138772,293.245,0.067,1.26896,87.74700000000001,gangster rap,0.947694853,4.0,0.385,Up North Trip,1995
7982,0.549749652,ARKCYJV1187FB392E9,Set Your Goals,steal your goals,1.0,0.8079999999999999,0.37689,0.8079999999999999,0.37689,153.23383,0.07200000000000001,0.823910087,8.0,0.6829999999999999,37.15735675013362,"San Francisco, CA",-63.93335786851952,-6.754,1,0.528,710826,Mutiny: Deluxe Edition,ARF4I701187FB3AEFF,0.659230577,SOKPTHW12AB018AB51,136.35299999999998,0.604,0.1463,131.639,pop punk,1.0,1.0,0.0,This Very Moment,2006
4458,0.54260187,ARZYPLF1187FB45B9B,Rooney,,0.0,0.054000000000000006,1.1588200000000002,0.924,0.1638,199.28771,0.0,0.775494508,7.0,0.785,34.053490000000004,"Los Angeles, CA",-118.24531999999999,-2.3,1,0.589,123643,Calling The World,ARP7ILI1187B9AE9F7,0.425124658,SOQSIIB12A6D4FBEFA,184.86599999999999,1.0,0.1638,123.02600000000001,power pop,0.9996315490000001,4.0,0.11900000000000001,Jump In My Bed,2007
7326,0.571376562,ARYVO9V1187B9B1FC6,Franz Ferdinand,scottish,2.0,0.002,0.93601,0.0,0.48986999999999997,214.9873,0.0,0.803220003,0.0,0.493,37.15735675013362,"Glasgow, Scotland",-63.93335786851952,-3.509,1,0.409,505751,You Could Have It So Much Better,ARM0P6Z1187FB4D466,0.849377281,SOAWCYO12A8151DF97,208.30599999999998,0.639,0.27144,124.01,art rock,0.952419762,4.0,0.315,Do You Want To,2005
645,0.7504265509999999,ARR3ONV1187B9A2F59,Muse,,0.0,0.779,0.67782,0.779,0.67782,156.96934,0.322,0.929030287,4.0,0.772,54.314069999999994,UK,-2.23001,-20.816,0,0.524,521383,Plug In Baby,ARH6W4X1187B99274F,0.652835695,SOMMSMW12A8C13FCCC,142.286,0.147,0.43254,127.54700000000001,art rock,0.9123026879999999,1.0,0.168,Bedroom Acoustics,0
9534,0.301505878,AR1WDRJ1187B9BA4B8,"BuzzovA!""en",,0.0,0.078,0.26959,0.377,0.26959,333.58322000000004,0.0,0.503354614,1.0,0.9420000000000001,37.15735675013362,Not available,-63.93335786851952,-6.282,1,0.6,219141,Welcome To Violence,ARBVHDI1187FB436DF,0.5412805470000001,SOIANTQ12A8C13FEC4,328.841,0.578,0.26959,96.384,sludge metal,1.0,5.0,0.7090000000000001,I Don't Like You,0
3489,0.7934126229999999,ARML3X41187FB35F2E,Jason Mraz,pop rock,1.0,0.13,1.09305,0.595,0.57705,369.94567,0.0,0.842972108,1.0,0.445,37.15735675013362,Not available,-63.93335786851952,-4.196000000000001,1,0.529,110171,Tonight_ Not Again: Jason Mraz Live At The Eagles Ballroom,ARFONB81187B994D01,0.700152095,SOYDYJV12A8C13B5CC,369.94599999999997,0.423,0.31218,119.234,alternative rock,0.9998716240000001,4.0,0.738,No Stopping Us [Eagles Ballroom Live Version],0
5353,0.819588282,ARVG4OK1187B9B6BD3,Killers,rock and indie,1.0,0.193,0.55118,0.99,0.09065,218.8273,0.485,0.918451789,6.0,0.031,37.15735675013362,Not available,-63.93335786851952,-4.294,1,0.35100000000000003,222971,Murder One,ARVN9FZ1187FB393F1,0.425124658,SOZFRGA12A58A7B247,199.082,0.6409999999999999,0.09065,128.951,rock,1.0,4.0,0.19,Children Of The Revolution,0
42,0.7357656929999999,ARFCUN31187B9AD578,The Rolling Stones,british,4.0,0.797,0.15016,0.797,0.15016,271.49016,0.171,0.8148296559999999,9.0,0.301,51.50632,"London, England",-0.12714,-10.357999999999999,0,0.392,42595,Jump Back - The Best Of The Rolling Stones_ '71-'93,ARSAIUN1187FB398D3,0.83449262,SONQBUB12A6D4F8ED0,263.784,0.018000000000000002,0.15016,139.333,blues,0.999983058,1.0,0.0,Angie (1993 Digital Remaster),0
4156,0.387243575,AR7FN5Y1187B99B248,J.R. Writer_ Jha Jha,,0.0,0.004,0.62141,0.309,0.22616,145.10975,0.0,0.641766665,6.0,0.562,37.15735675013362,Not available,-63.93335786851952,-9.146,0,0.447,530201,Jim Jones Presents M.O.B. (Members Of Byrdgang),AR1CWLN1187B9ADADE,0.26586104899999996,SOMAWEN12A6D4FC37F,140.005,0.649,0.22616,151.936,freestyle,0.845228533,4.0,0.679,What It Do,0
2172,0.41996793600000004,AR8FMEN1187FB4A657,Lizzy Borden,,0.0,0.024,0.88851,0.7979999999999999,0.37567,235.65016,0.33399999999999996,0.609819761,10.0,0.13,34.053490000000004,"Los Angeles, CA",-118.24531999999999,-3.053,0,0.37799999999999995,559955,Deal With The Devil,ARGBE8R1187FB4D4FA,0.511424326,SOQHTSH12AB01849EE,218.25,0.9,0.11861,115.41799999999999,heavy metal,1.0,4.0,0.006999999999999999,There Will Be Blood Tonight,2000
